id_odsp,date,season,league,country,home_team,away_team,odd_h,odd_d,odd_a,score_pre_80,score_ft,game_state_80,goal_diff_80,home_shots_pre80,away_shots_pre80,home_shots_on_target_pre80,away_shots_on_target_pre80,home_shots_off_target_pre80,away_shots_off_target_pre80,home_yellow_cards_pre80,away_yellow_cards_pre80,home_sending_off_pre80,away_sending_off_pre80,home_fouls_pre80,away_fouls_pre80,home_corners_pre80,away_corners_pre80,total_shots_pre_80,total_fouls_pre_80,total_yellow_cards_pre_80,total_sending_off_pre_80,total_corners_pre_80,total_corners_70_75,total_shots_70_75,total_fouls_70_75,total_corners_75_80,total_shots_75_80,total_fouls_75_80,home_shots_ft,away_shots_ft,home_shots_on_target_ft,away_shots_on_target_ft,home_shots_off_target_ft,away_shots_off_target_ft,home_yellow_cards_ft,away_yellow_cards_ft,home_sending_off_ft,away_sending_off_ft,home_fouls_ft,away_fouls_ft,home_corners_ft,away_corners_ft,total_corners_ft,home_shots_70_75,away_shots_70_75,home_shots_on_target_70_75,away_shots_on_target_70_75,home_shots_off_target_70_75,away_shots_off_target_70_75,home_yellow_cards_70_75,away_yellow_cards_70_75,home_sending_off_70_75,away_sending_off_70_75,home_fouls_70_75,away_fouls_70_75,home_corners_70_75,away_corners_70_75,home_shots_75_80,away_shots_75_80,home_shots_on_target_75_80,away_shots_on_target_75_80,home_shots_off_target_75_80,away_shots_off_target_75_80,home_yellow_cards_75_80,away_yellow_cards_75_80,home_sending_off_75_80,away_sending_off_75_80,home_fouls_75_80,away_fouls_75_80,home_corners_75_80,away_corners_75_80,home_corner_diff,away_corner_diff,league_england,league_spain,league_germany,league_italy,league_france,league_avg_corners,league_avg_home_corners,league_avg_away_corners,league_avg_post80_corners,league_avg_post80_home_corners,league_avg_post80_away_corners,corner_diff,is_home_trailing,trailing_team,trailing_team_corners,home_games,home_corners_for_avg,home_corners_against_avg,home_post80_corners_for_avg,home_post80_corners_against_avg,away_games,away_corners_for_avg,away_corners_against_avg,away_post80_corners_for_avg,away_post80_corners_against_avg
rcyPusnT/,2016-12-10,2017,E0,england,Leicester City,Manchester City,5.2,4.25,1.79,4-0,4-2,h,4,10,13,6,0,4,13,2,1,0,0,7,6,3,10,23,13,3,0,13,0,0,0,0,1,0,10,19,6,4,4,15,3,1,0,0,10,7,3,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,1,,,,7.0,4.359314857582756,5.212759815242494,0.2331601231716705,0.8400692840646651,7.0,5.962759815242494,3.859314857582756,0.21506928406466513,0.2331601231716705
v3qN3eSG/,2016-12-10,2017,F1,france,Bordeaux,AS Monaco,3.8,3.46,2.23,0-4,0-4,a,-4,8,12,2,6,6,6,3,0,1,0,9,14,9,7,20,23,3,1,16,1,0,1,1,0,0,9,16,2,6,7,10,3,1,1,0,9,15,9,9,18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,9.479768786127167,5.359344894026975,4.1204238921001926,1.392581888246628,0.7673410404624278,0.6252408477842004,2,,,,8.0,4.373260543780775,5.34671376578891,0.640815671162492,1.0694712053093556,8.0,4.013380432455577,5.5954827660029975,0.6250267608649112,0.8630378933847143
vHKpbZbg/,2016-12-10,2017,SP1,spain,Real Madrid,Deportivo La Coruna,1.24,7.6,16.5,1-2,3-2,a,-1,13,4,2,2,11,2,1,3,0,0,12,11,8,2,17,23,4,0,10,0,0,0,0,0,0,17,4,5,2,12,2,3,4,0,0,14,15,10,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,10.495781637717121,5.981637717121588,4.514143920595534,1.490818858560794,0.8307692307692308,0.6600496277915633,3,1.0,home,2.0,7.0,6.997704714640198,4.189267990074441,1.228846153846154,0.5825062034739454,7.0,3.5642679900744416,6.747704714640198,0.8325062034739454,1.103846153846154
0CpJ4yDA/,2016-12-11,2017,F1,france,St Etienne,Guingamp,2.18,3.22,4.4,1-0,1-0,h,1,7,14,2,7,5,7,0,2,0,0,12,11,4,2,21,23,2,0,6,0,1,1,0,1,0,7,18,2,8,5,10,0,2,0,0,12,13,4,4,8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,9.479768786127167,5.359344894026975,4.1204238921001926,1.392581888246628,0.7673410404624278,0.6252408477842004,2,0.0,away,2.0,8.0,4.5954827660029975,4.568935988011132,0.9741490044958253,0.40280453864268895,8.0,2.568935988011132,6.373260543780775,0.40280453864268895,0.8630378933847143
2HzY9q9B/,2016-12-11,2017,I1,italy,Torino,Juventus,4.85,3.57,1.94,1-1,1-3,d,0,9,12,2,4,7,8,1,2,0,0,18,16,4,3,21,34,3,0,7,2,2,2,1,1,0,9,17,2,8,7,9,1,2,0,0,23,19,4,3,7,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,0,,,,7.0,6.468388728323699,5.692557803468208,0.8536849710982659,1.8359826589595376,7.0,5.692557803468208,3.968388728323699,0.8359826589595376,0.6036849710982659
6TB1fibI/,2016-12-11,2017,SP1,spain,Celta Vigo,Sevilla,2.8,3.64,2.71,0-1,0-3,a,-1,13,12,6,3,7,9,1,3,0,0,9,12,4,6,25,21,4,0,10,1,2,0,0,0,2,14,14,6,5,8,9,3,3,0,0,10,13,4,6,10,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,10.495781637717121,5.981637717121588,4.514143920595534,1.490818858560794,0.8307692307692308,0.6600496277915633,0,1.0,home,0.0,7.0,5.497704714640198,3.1892679900744416,0.8538461538461539,0.45750620347394544,7.0,5.064267990074441,4.247704714640198,1.0825062034739454,0.22884615384615387
8G25iygp/,2016-12-11,2017,I1,italy,Atalanta,Udinese,1.8,3.7,5.9,1-2,1-3,a,-1,15,4,6,2,9,2,1,1,0,0,8,11,9,0,19,19,2,0,9,1,1,0,0,0,0,18,6,8,3,10,3,1,2,0,0,10,12,11,0,11,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,2,1.0,home,2.0,7.0,5.593388728323699,4.567557803468208,0.8536849710982659,1.0859826589595376,7.0,5.317557803468208,5.343388728323699,1.2109826589595376,0.3536849710982659
A3LgomCk/,2016-12-11,2017,F1,france,Lyon,Stade Rennes,1.56,4.52,7.5,1-0,1-0,h,1,4,13,3,5,1,8,2,0,0,1,14,13,1,6,17,27,2,1,7,0,1,4,0,1,2,5,13,4,5,1,8,3,0,0,1,16,14,4,6,10,0,1,0,0,0,1,0,0,0,1,1,3,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,1,9.479768786127167,5.359344894026975,4.1204238921001926,1.392581888246628,0.7673410404624278,0.6252408477842004,3,0.0,away,0.0,7.0,7.794918111753372,4.390052986512524,0.8459176300578035,0.578155105973025,7.0,3.515052986512524,4.669918111753372,0.703155105973025,0.5959176300578035
E72GgqVC/,2016-12-11,2017,D1,germany,Borussia Monchengladbach,Mainz,1.79,4.0,5.5,1-0,1-0,h,1,8,9,3,3,5,6,1,1,0,0,9,11,4,1,17,20,2,0,5,0,2,0,1,2,1,9,12,3,4,6,8,2,1,0,1,13,14,4,1,5,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,9.501865671641792,5.307835820895522,4.1940298507462686,1.3022388059701493,0.7176616915422885,0.5845771144278606,0,0.0,away,0.0,7.0,5.53847947761194,4.024253731343284,1.089707711442786,0.44807213930348255,7.0,5.149253731343284,4.91347947761194,0.6980721393034826,0.714707711442786
EuOjy1fp/,2016-12-11,2017,E0,england,Liverpool,West Ham,1.31,6.6,11.0,2-2,2-2,d,0,16,6,3,3,13,3,2,0,0,0,6,5,9,4,22,11,2,0,13,2,1,1,0,0,1,18,7,3,3,15,4,2,0,0,0,7,7,11,4,15,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,2,,,,6.0,5.839216980094578,3.3860112174199934,0.40932585505333774,0.6743648960739029,7.0,4.837759815242494,5.859314857582756,0.34006928406466513,0.8581601231716705
GKvx93OH/,2016-12-11,2017,I1,italy,Palermo,Chievo Verona,3.22,3.14,2.86,0-2,0-2,a,-2,11,8,3,3,8,5,1,1,0,0,8,12,6,3,19,20,2,0,9,0,0,3,2,0,1,15,9,3,3,12,6,1,1,0,0,10,16,8,3,11,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,2,,,,7.0,4.593388728323699,5.692557803468208,0.4786849710982659,1.0859826589595376,7.0,4.067557803468208,6.218388728323699,0.9609826589595376,0.7286849710982659
KCmKsEEC/,2016-12-11,2017,SP1,spain,Real Betis,Athletic Bilbao,3.56,3.28,2.42,1-0,1-0,h,1,5,11,1,3,4,8,3,2,0,0,8,10,2,6,16,18,5,0,8,0,0,1,1,0,0,6,14,1,4,5,10,3,2,0,0,11,12,3,7,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,10.495781637717121,5.981637717121588,4.514143920595534,1.490818858560794,0.8307692307692308,0.6600496277915633,2,0.0,away,1.0,7.0,6.122704714640198,3.8142679900744416,1.228846153846154,0.5825062034739454,7.0,3.6892679900744416,5.497704714640198,0.33250620347394544,0.6038461538461539
KhoTAPg5/,2016-12-11,2017,I1,italy,Internazionale,Genoa,1.68,4.15,6.0,2-0,2-0,h,2,10,9,3,4,7,5,1,2,0,0,9,16,5,4,19,25,3,0,9,0,2,2,3,3,1,13,11,3,4,10,7,1,2,0,0,13,16,5,5,10,1,1,0,1,1,0,0,0,0,0,1,1,0,0,3,0,1,0,2,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,1,,,,7.0,8.3433887283237,4.817557803468208,1.353684971098266,1.0859826589595376,7.0,5.442557803468208,4.093388728323699,1.2109826589595376,0.2286849710982659
MsmGs3HG/,2016-12-11,2017,E0,england,Chelsea,West Brom,1.29,6.5,14.0,1-0,1-0,h,1,10,5,2,1,8,4,1,4,0,0,5,9,2,1,15,14,5,0,3,0,0,0,0,1,0,12,6,2,1,10,5,2,4,0,0,6,10,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,1,0.0,away,0.0,7.0,5.984314857582756,4.587759815242494,0.4831601231716705,0.9650692840646651,7.0,5.087759815242494,5.109314857582756,0.9650692840646651,0.6081601231716705
WjHx0eUt/,2016-12-11,2017,SP1,spain,Espanyol,Sporting Gijon,1.81,3.6,5.8,1-0,2-1,h,1,9,9,4,3,5,6,1,0,0,0,9,10,4,3,18,19,1,0,7,0,1,3,0,0,1,12,13,6,5,6,8,1,2,0,0,12,10,4,3,7,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10.495781637717121,5.981637717121588,4.514143920595534,1.490818858560794,0.8307692307692308,0.6600496277915633,0,0.0,away,0.0,7.0,4.372704714640198,4.314267990074441,0.22884615384615387,0.5825062034739454,7.0,3.6892679900744416,5.872704714640198,0.45750620347394544,1.103846153846154
b3nOtYTI/,2016-12-11,2017,SP1,spain,Eibar,Alaves,2.01,3.54,4.6,0-0,0-0,d,0,6,3,1,3,5,0,1,1,0,0,12,4,5,2,9,16,2,0,7,0,0,1,0,1,0,8,3,1,3,7,0,1,1,0,0,13,5,7,2,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,10.495781637717121,5.981637717121588,4.514143920595534,1.490818858560794,0.8307692307692308,0.6600496277915633,2,,,,7.0,5.122704714640198,3.4392679900744416,1.103846153846154,0.5825062034739454,7.0,2.4392679900744416,9.247704714640198,0.5825062034739454,1.978846153846154
fN13CxV9/,2016-12-11,2017,I1,italy,Bologna,Empoli,2.3,3.25,3.78,0-0,0-0,d,0,17,3,3,1,14,2,0,2,0,0,12,14,3,2,20,26,2,0,5,1,4,2,0,0,1,22,3,3,1,19,2,2,4,0,0,13,15,7,2,9,3,1,1,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,4,,,,8.0,5.3052344251766215,5.504495825305074,1.2032755298651252,1.298651252408478,7.0,4.817557803468208,5.843388728323699,0.5859826589595376,1.728684971098266
fy1wa4ni/,2016-12-11,2017,E0,england,Southampton,Middlesbrough,1.66,3.95,7.6,1-0,1-0,h,1,12,5,2,1,10,4,4,3,0,0,13,12,2,2,17,25,7,0,4,0,1,0,0,0,0,14,5,2,1,12,4,4,3,0,0,14,12,4,2,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,2,0.0,away,0.0,7.0,5.609314857582756,3.712759815242494,0.8581601231716705,0.8400692840646651,7.0,3.212759815242494,5.859314857582756,0.34006928406466513,0.3581601231716705
hSAbp7Re/,2016-12-11,2017,F1,france,Paris Saint-Germain,Nice,1.38,5.77,9.91,2-2,2-2,d,0,18,5,9,3,9,2,2,1,0,0,12,8,9,0,23,20,3,0,9,0,0,0,0,0,1,21,5,9,3,12,2,2,3,0,0,16,10,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.479768786127167,5.359344894026975,4.1204238921001926,1.392581888246628,0.7673410404624278,0.6252408477842004,0,,,,8.0,8.039927210447441,2.6800470991222434,1.3074823378291587,0.5139156497538,7.0,3.265052986512524,5.544918111753372,0.828155105973025,0.9709176300578035
hWMfzL9j/,2016-12-11,2017,E0,england,Manchester Utd,Tottenham,2.2,3.46,3.85,1-0,1-0,h,1,14,12,5,4,9,8,3,2,0,0,16,12,3,7,26,28,5,0,10,0,0,2,1,1,2,14,12,5,4,9,8,3,3,0,0,19,16,3,8,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,1,0.0,away,1.0,7.0,8.859314857582756,3.087759815242494,1.2331601231716705,0.34006928406466513,7.0,6.337759815242494,5.609314857582756,0.8400692840646651,0.8581601231716705
hb1Kh3pJ/,2016-12-11,2017,D1,germany,Schalke 04,Bayer Leverkusen,2.9,3.5,2.78,0-0,0-1,d,0,11,8,0,0,11,8,1,2,1,0,8,13,4,1,19,21,3,1,5,1,0,3,0,0,0,11,13,0,2,11,11,3,3,1,0,10,15,4,3,7,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,9.501865671641792,5.307835820895522,4.1940298507462686,1.3022388059701493,0.7176616915422885,0.5845771144278606,2,,,,6.0,4.186833688699361,4.884861407249467,0.24538024164889835,0.7977967306325515,6.0,2.884861407249467,3.758262260127932,0.6549395877754086,0.3882373845060412
n719je8j/,2016-12-11,2017,I1,italy,Cagliari,Napoli,7.5,4.9,1.51,0-5,0-5,a,-5,4,22,2,9,2,13,4,3,0,0,15,8,1,9,26,23,7,0,10,0,2,1,0,1,3,6,23,3,10,3,13,4,3,0,0,15,9,2,9,11,0,2,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,1,,,,7.0,3.843388728323699,6.317557803468208,0.4786849710982659,1.3359826589595376,7.0,6.817557803468208,4.218388728323699,1.3359826589595376,0.7286849710982659
Q9vA4yMP/,2016-12-12,2017,SP1,spain,Villarreal,Atletico Madrid,4.8,3.4,2.05,2-0,3-0,h,2,8,11,3,3,5,8,2,2,0,0,8,8,2,7,19,16,4,0,9,0,0,2,1,3,0,9,13,4,3,5,10,3,3,0,0,11,10,2,7,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.495781637717121,5.981637717121588,4.514143920595534,1.490818858560794,0.8307692307692308,0.6600496277915633,0,,,,7.0,5.747704714640198,3.0642679900744416,0.9788461538461539,0.45750620347394544,7.0,4.814267990074441,5.497704714640198,0.7075062034739454,0.8538461538461539
dxq0DIF3/,2016-12-12,2017,I1,italy,Fiorentina,Sassuolo,1.65,4.27,6.2,2-0,2-1,h,2,8,13,2,2,6,11,2,1,0,0,17,8,1,5,21,25,3,0,6,0,1,0,0,1,0,14,16,6,4,8,12,3,1,0,0,20,12,5,5,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,4,,,,7.0,7.343388728323699,4.067557803468208,1.103684971098266,0.5859826589595376,8.0,5.504495825305074,7.749678869621066,1.409762363519589,1.092164418754014
xni8BdpG/,2016-12-12,2017,I1,italy,AS Roma,AC Milan,1.7,4.2,5.9,1-0,1-0,h,1,12,5,3,2,9,3,0,2,0,0,8,20,7,2,17,28,2,0,9,0,0,1,0,1,4,14,8,4,4,10,4,1,2,0,0,12,23,8,4,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,3,0,0,1,2,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,3,0.0,away,2.0,7.0,6.968388728323699,6.067557803468208,0.6036849710982659,1.3359826589595376,7.0,4.192557803468208,6.093388728323699,0.4609826589595376,0.9786849710982659
Gre0AhiK/,2016-12-13,2017,E0,england,Everton,Arsenal,4.4,3.88,1.97,1-1,2-1,d,0,10,7,1,1,9,6,2,0,0,0,9,8,5,2,17,17,2,0,7,1,2,0,0,0,0,14,9,4,1,10,8,2,1,1,0,10,9,8,3,11,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,4,,,,7.0,7.234314857582756,4.837759815242494,0.6081601231716705,0.7150692840646651,7.0,4.462759815242494,3.484314857582756,0.8400692840646651,0.10816012317167052
lWF1kiFf/,2016-12-13,2017,E0,england,Bournemouth,Leicester City,2.39,3.53,3.5,1-0,1-0,h,1,8,9,3,3,5,6,0,1,0,0,3,9,4,8,17,12,1,0,12,2,1,0,0,0,1,9,12,3,4,6,8,0,3,0,0,4,14,4,11,15,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,3,0.0,away,3.0,7.0,6.609314857582756,4.212759815242494,1.4831601231716705,0.46506928406466513,7.0,4.587759815242494,5.359314857582756,1.090069284064665,0.3581601231716705
KAlwJD8s/,2016-12-14,2017,E0,england,West Brom,Swansea,2.13,3.45,4.25,3-1,3-1,h,2,13,5,4,4,9,1,0,0,0,0,7,6,0,8,18,13,0,0,8,0,0,1,0,1,1,13,8,4,4,9,4,0,0,0,0,8,8,0,11,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,3,,,,7.0,4.109314857582756,5.087759815242494,0.9831601231716705,0.21506928406466513,7.0,3.587759815242494,5.984314857582756,0.8400692840646651,0.2331601231716705
MqE9mVq7/,2016-12-14,2017,E0,england,Middlesbrough,Liverpool,5.75,4.12,1.73,0-3,0-3,a,-3,7,13,3,4,4,9,1,0,0,0,8,12,4,2,20,20,1,0,6,0,0,0,0,0,1,8,15,3,4,5,11,1,0,0,0,10,14,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,1,,,,7.0,5.734314857582756,6.337759815242494,0.4831601231716705,0.7150692840646651,8.0,6.63356428021555,3.652724317851339,1.4133949191685913,0.7628089983748182
SME5lBU0/,2016-12-14,2017,E0,england,Crystal Palace,Manchester Utd,5.9,4.0,1.71,1-1,1-2,d,0,6,14,3,5,3,9,2,2,0,0,14,6,1,8,20,20,4,0,9,0,0,1,3,3,0,6,16,3,6,3,10,2,3,0,0,16,9,1,8,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,0,,,,7.0,5.609314857582756,5.587759815242494,1.2331601231716705,0.5900692840646651,7.0,3.962759815242494,3.984314857582756,0.9650692840646651,1.1081601231716705
Ukyy4jUm/,2016-12-14,2017,E0,england,Tottenham,Hull,1.24,7.3,16.0,3-0,3-0,h,3,24,10,9,5,15,5,0,2,0,0,6,12,5,5,34,18,2,0,10,1,3,1,0,-1,0,27,10,9,5,18,5,0,2,0,0,6,14,5,5,10,3,0,2,0,1,0,0,0,0,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,0,,,,7.0,6.984314857582756,2.837759815242494,0.7331601231716705,0.34006928406466513,7.0,4.962759815242494,7.484314857582756,0.8400692840646651,0.6081601231716705
nRoW4WEs/,2016-12-14,2017,E0,england,Stoke City,Southampton,3.35,3.34,2.52,0-0,0-0,d,0,4,14,2,4,2,10,1,1,1,0,8,8,3,10,18,16,2,1,13,1,0,1,1,0,0,5,15,3,4,2,11,1,2,1,0,9,9,3,11,14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,1,,,,7.0,5.984314857582756,5.837759815242494,0.8581601231716705,0.9650692840646651,7.0,4.462759815242494,5.109314857582756,0.8400692840646651,1.2331601231716705
pIa49C6Q/,2016-12-14,2017,E0,england,Manchester City,Watford,1.29,7.0,13.0,1-0,2-0,h,1,11,4,5,2,6,2,1,2,0,0,15,17,4,1,15,32,3,0,5,0,0,0,0,1,1,13,5,7,2,6,3,1,2,0,0,16,20,5,2,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,2,0.0,away,1.0,7.0,8.109314857582756,3.462759815242494,1.2331601231716705,0.5900692840646651,7.0,3.962759815242494,5.359314857582756,0.46506928406466513,1.1081601231716705
xhddBYyE/,2016-12-14,2017,E0,england,West Ham,Burnley,1.71,4.05,6.12,1-0,1-0,h,1,18,7,7,2,11,5,0,2,0,0,7,12,5,1,25,19,2,0,6,0,1,1,0,0,2,20,8,7,2,13,6,0,2,0,0,9,14,6,1,7,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,1,0.0,away,0.0,7.0,4.484314857582756,3.712759815242494,0.8581601231716705,0.46506928406466513,6.0,3.9574397888485646,7.839216980094578,0.8172220389310458,1.123611569339052
zmIDnkaD/,2016-12-14,2017,E0,england,Sunderland,Chelsea,8.1,4.94,1.52,0-1,0-1,a,-1,6,17,1,5,5,12,3,1,0,0,13,7,3,5,23,20,4,0,8,1,4,2,0,0,1,8,19,3,6,5,13,3,2,0,0,14,9,5,5,10,1,3,0,1,1,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,2,1.0,home,2.0,7.0,4.234314857582756,4.962759815242494,0.6081601231716705,0.7150692840646651,7.0,4.587759815242494,4.859314857582756,0.34006928406466513,0.4831601231716705
z3tn2Zfk/,2016-12-15,2017,I1,italy,Genoa,Fiorentina,3.1,3.3,3.13,1-0,1-0,h,1,9,8,2,2,7,6,3,1,0,0,21,11,3,3,17,32,4,0,6,0,2,0,0,0,4,11,9,3,3,8,6,3,2,0,0,22,13,4,3,7,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,1,0.0,away,0.0,7.0,3.968388728323699,3.9425578034682083,1.103684971098266,0.5859826589595376,7.0,4.317557803468208,4.593388728323699,0.4609826589595376,0.7286849710982659
2HKzJRXK/,2016-12-16,2017,F1,france,Angers,Nantes,2.48,3.02,3.7,0-2,0-2,a,-2,12,11,2,4,10,7,1,3,0,0,10,9,5,1,23,19,4,0,6,0,0,3,0,1,1,15,11,2,4,13,7,1,3,0,0,12,9,5,1,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.479768786127167,5.359344894026975,4.1204238921001926,1.392581888246628,0.7673410404624278,0.6252408477842004,0,,,,8.0,4.81770498822522,4.4578248769000215,0.7519267822736031,0.29169342753157784,8.0,3.7911582102333545,4.484371654891886,0.6250267608649112,0.3074823378291586
