id_odsp,date,season,league,country,home_team,away_team,odd_h,odd_d,odd_a,score_pre_80,score_ft,game_state_80,goal_diff_80,home_shots_pre80,away_shots_pre80,home_shots_on_target_pre80,away_shots_on_target_pre80,home_shots_off_target_pre80,away_shots_off_target_pre80,home_yellow_cards_pre80,away_yellow_cards_pre80,home_sending_off_pre80,away_sending_off_pre80,home_fouls_pre80,away_fouls_pre80,home_corners_pre80,away_corners_pre80,total_shots_pre_80,total_fouls_pre_80,total_yellow_cards_pre_80,total_sending_off_pre_80,total_corners_pre_80,total_corners_70_75,total_shots_70_75,total_fouls_70_75,total_corners_75_80,total_shots_75_80,total_fouls_75_80,home_shots_ft,away_shots_ft,home_shots_on_target_ft,away_shots_on_target_ft,home_shots_off_target_ft,away_shots_off_target_ft,home_yellow_cards_ft,away_yellow_cards_ft,home_sending_off_ft,away_sending_off_ft,home_fouls_ft,away_fouls_ft,home_corners_ft,away_corners_ft,total_corners_ft,home_shots_70_75,away_shots_70_75,home_shots_on_target_70_75,away_shots_on_target_70_75,home_shots_off_target_70_75,away_shots_off_target_70_75,home_yellow_cards_70_75,away_yellow_cards_70_75,home_sending_off_70_75,away_sending_off_70_75,home_fouls_70_75,away_fouls_70_75,home_corners_70_75,away_corners_70_75,home_shots_75_80,away_shots_75_80,home_shots_on_target_75_80,away_shots_on_target_75_80,home_shots_off_target_75_80,away_shots_off_target_75_80,home_yellow_cards_75_80,away_yellow_cards_75_80,home_sending_off_75_80,away_sending_off_75_80,home_fouls_75_80,away_fouls_75_80,home_corners_75_80,away_corners_75_80,home_corner_diff,away_corner_diff,league_england,league_spain,league_germany,league_italy,league_france,league_avg_corners,league_avg_home_corners,league_avg_away_corners,league_avg_post80_corners,league_avg_post80_home_corners,league_avg_post80_away_corners,corner_diff,is_home_trailing,trailing_team,trailing_team_corners,home_games,home_corners_for_avg,home_corners_against_avg,home_post80_corners_for_avg,home_post80_corners_against_avg,away_games,away_corners_for_avg,away_corners_against_avg,away_post80_corners_for_avg,away_post80_corners_against_avg,game_state_80_h,game_state_80_a,game_state_80_d,abs_goal_diff_80,close_game_80,goal_diff_squared_80,odds_ratio,shot_to_corner_ratio_pre_80,team_aggression_score_pre_80,home_urgency_to_attack,away_urgency_to_attack,home_momentum_to_attack,away_momentum_to_attack,attack_intensity,defensive_pressure,trailing_team_probability,target
6e0w3PlH/,2014-09-21,2015,E0,england,Tottenham,West Brom,1.61,4.9,7.4,0-1,0-1,a,-1,5,10,1,4,4,6,1,0,0,0,10,4,7,7,15,14,1,0,14,1,1,1,2,0,1,7,10,1,4,6,6,2,2,0,0,11,7,8,7,15,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,1.0,home,1.0,2.0,6.625,4.234,0.622,0.907,2.0,5.567,2.292,1.24,0.288,0,1,0,1,1,1,0.218,1.071,1.0,0.621,0.0,1.242,-0.0,2,0,62.112,1
CpmC2B4g/,2014-09-21,2015,I1,italy,Chievo Verona,Parma,3.0,3.25,2.8,1-3,2-3,a,-2,9,12,3,4,6,8,0,3,0,0,13,16,2,4,21,29,3,0,6,0,0,2,0,2,1,10,12,4,4,6,8,1,4,0,0,15,20,4,5,9,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,3,,,,1.0,4.874,7.77,0.415,0.844,1.0,5.77,4.874,0.844,0.415,0,1,0,2,0,4,1.071,3.5,1.524,0.167,0.0,0.167,0.0,0,-1,35.714,1
G67Q5R4b/,2014-09-21,2015,E0,england,Manchester City,Chelsea,2.6,3.55,3.1,0-1,1-1,a,-1,11,5,3,2,8,3,5,4,1,0,15,11,12,2,16,26,9,1,14,0,1,0,0,1,2,16,6,4,2,12,4,5,4,1,0,16,12,13,2,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,1.0,home,1.0,2.0,7.292,4.901,0.955,0.574,2.0,3.234,5.958,0.24,0.622,0,1,0,1,1,1,0.839,1.143,2.188,0.385,0.0,0.0,0.0,1,2,38.462,1
GxpTbT3I/,2014-09-21,2015,I1,italy,AS Roma,Cagliari,1.4,5.95,11.0,2-0,2-0,h,2,6,7,3,1,3,6,1,1,0,0,12,9,0,4,13,21,2,0,4,0,0,1,1,1,0,7,9,3,2,4,7,1,1,0,0,15,11,0,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,,,,1.0,3.874,2.27,0.915,0.344,1.0,3.77,4.874,0.844,0.415,1,0,0,2,0,4,0.127,3.25,1.769,0.0,0.045,0.0,0.09,0,-1,9.091,1
IV7TXKHp/,2014-09-21,2015,F1,france,Lens,St Etienne,3.6,3.28,2.4,0-0,0-1,d,0,8,11,2,1,6,10,2,2,0,0,13,10,5,6,19,23,4,0,11,1,0,1,0,0,3,10,15,3,3,7,12,2,2,0,0,15,12,5,7,12,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,,,,2.0,5.453,4.373,1.256,0.542,2.0,5.373,4.453,1.208,0.256,0,0,1,0,1,0,1.5,1.727,1.421,0.4,0.6,0.0,-0.6,0,2,41.667,1
Iy3IAbSh/,2014-09-21,2015,SP1,spain,Real Sociedad,Almeria,1.56,4.6,8.5,0-2,1-2,a,-2,15,14,5,5,10,8,1,7,0,1,10,14,10,5,29,24,8,1,15,0,1,2,1,1,1,21,14,6,5,15,8,1,8,0,1,15,17,13,7,20,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,3,2,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,5,,,,1.0,6.991,5.257,0.415,0.83,1.0,3.757,3.991,0.83,0.415,0,1,0,2,0,4,0.184,1.933,1.103,0.321,0.0,0.642,-0.0,0,-1,11.765,1
KfhShMgA/,2014-09-21,2015,F1,france,AS Monaco,Guingamp,1.71,4.15,7.39,1-0,1-0,h,1,16,2,6,1,10,1,2,2,0,0,11,13,3,2,18,24,4,0,5,1,0,1,1,1,0,18,3,7,2,11,1,3,2,0,0,13,16,6,2,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,3,0.0,away,0.0,2.0,7.12,3.373,1.256,0.542,2.0,4.707,6.453,0.542,0.922,1,0,0,1,1,1,0.231,3.6,1.556,0.0,0.135,0.0,0.0,2,-1,13.532,1
KvEH7mzn/,2014-09-21,2015,E0,england,Everton,Crystal Palace,1.61,4.6,7.5,1-3,2-3,a,-2,14,9,4,3,10,6,2,1,0,0,5,10,7,1,23,15,3,0,8,1,0,0,0,1,3,17,10,5,3,12,7,2,2,0,0,7,12,8,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,2,0,0,1,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,,,,2.0,5.625,3.234,0.622,0.574,2.0,3.901,8.625,0.574,0.622,0,1,0,2,0,4,0.215,2.875,0.783,0.311,0.0,0.0,0.0,0,3,13.333,1
QmiG1VJa/,2014-09-21,2015,I1,italy,Genoa,Lazio,3.5,3.4,2.5,0-0,1-0,d,0,8,16,3,7,5,9,1,2,0,0,4,15,1,5,24,19,3,0,6,0,1,0,1,2,0,9,17,4,7,5,10,2,3,0,1,7,18,3,7,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,4,,,,1.0,6.374,4.77,0.915,1.844,1.0,7.27,2.874,2.344,0.415,0,0,1,0,1,0,1.4,4.0,0.917,0.417,0.583,0.0,1.166,0,0,40.0,1
SQ2s5fdU/,2014-09-21,2015,SP1,spain,Levante,Barcelona,24.0,9.98,1.26,0-5,0-5,a,-5,9,16,2,7,7,9,1,2,1,0,9,9,3,5,25,18,3,1,8,0,1,1,0,1,0,9,17,2,8,7,9,1,2,1,0,10,10,3,5,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,0,,,,1.0,4.491,4.257,0.915,0.33,1.0,7.257,4.491,0.83,0.915,0,1,0,5,0,25,19.048,3.125,0.84,0.0,0.0,-0.0,0.0,0,-1,79.365,0
WYBXWvXj/,2014-09-21,2015,F1,france,Lille,Montpellier,2.02,3.34,5.48,0-0,0-0,d,0,13,4,2,0,11,4,0,0,0,0,12,9,6,3,17,21,0,0,9,0,0,0,1,0,1,13,6,2,0,11,6,0,0,0,0,14,10,7,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,2,,,,3.0,5.09,3.78,1.442,0.406,2.0,3.04,6.12,0.208,0.922,0,0,1,0,1,0,0.369,1.889,1.235,0.731,0.269,0.731,0.0,0,1,18.248,1
f7ou6pBo/,2014-09-21,2015,I1,italy,Torino,Hellas Verona,1.99,3.7,4.6,0-1,0-1,a,-1,15,8,1,2,14,6,2,0,0,0,11,6,8,1,23,17,2,0,9,0,1,0,0,0,0,22,10,4,2,18,8,3,2,0,0,15,7,10,1,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,1.0,home,2.0,1.0,5.874,7.27,0.915,1.344,1.0,3.27,5.874,0.344,0.415,0,1,0,1,1,1,0.433,2.556,0.826,0.503,0.0,0.0,-0.0,0,0,50.251,1
fRavjKwT/,2014-09-21,2015,F1,france,Paris Saint-Germain,Lyon,1.43,5.95,12.0,1-0,1-1,h,1,10,4,3,2,7,2,2,1,0,0,8,15,3,1,14,23,3,0,4,1,0,1,1,1,0,12,9,3,5,9,4,3,1,0,0,11,16,4,2,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,2,0.0,away,1.0,2.0,4.453,5.04,0.256,2.208,2.0,4.04,6.12,0.542,1.256,1,0,0,1,1,1,0.119,3.5,1.857,0.0,0.083,0.0,0.0,2,-1,8.333,1
h27ds1Yp/,2014-09-21,2015,I1,italy,Sassuolo,Sampdoria,2.89,3.45,2.85,0-0,0-0,d,0,11,11,3,2,8,9,3,2,0,0,16,20,2,7,22,36,5,0,9,1,0,1,1,0,0,14,12,5,3,9,9,3,2,0,0,18,22,3,7,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,,,,1.0,4.874,3.77,0.415,0.844,1.0,5.77,3.374,1.844,0.415,0,0,1,0,1,0,1.014,2.444,1.864,0.497,0.503,0.497,-0.503,0,-1,35.088,1
hh4r54Qi/,2014-09-21,2015,I1,italy,Udinese,Napoli,3.58,3.51,2.4,1-0,1-0,h,1,8,8,2,3,6,5,1,1,0,0,9,8,0,8,16,17,2,0,8,0,1,0,3,0,2,9,9,3,3,6,6,1,3,0,0,12,11,0,9,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,0.0,away,1.0,1.0,3.874,6.77,0.415,0.844,1.0,4.77,6.374,1.844,0.915,1,0,0,1,1,1,1.492,2.0,1.188,0.0,0.417,-0.0,1.251,3,2,41.667,1
n3uPa9lC/,2014-09-21,2015,I1,italy,Palermo,Internazionale,4.3,3.51,2.16,1-1,1-1,d,0,9,11,1,2,8,9,2,3,0,0,14,7,4,1,20,21,5,0,5,0,2,0,0,2,0,13,13,2,3,11,10,2,4,0,0,16,9,5,2,7,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,,,,1.0,3.374,5.77,0.415,1.844,1.0,7.27,5.874,1.344,0.915,0,0,1,0,1,0,1.991,4.0,1.3,0.334,0.666,-0.668,1.332,0,0,46.296,1
tjQFM8i9/,2014-09-21,2015,D1,germany,VfL Wolfsburg,Bayer Leverkusen,2.85,3.7,2.7,3-1,4-1,h,2,15,12,7,1,8,11,1,1,0,1,9,10,7,3,27,19,2,1,10,0,1,0,1,0,0,17,12,9,1,8,11,1,1,0,1,9,10,8,3,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,,,,1.0,4.654,3.597,0.859,0.292,1.0,4.097,6.654,0.292,2.859,1,0,0,2,0,4,1.056,2.7,0.778,0.0,0.185,0.0,-0.185,0,0,37.037,1
vXl44XZt/,2014-09-21,2015,I1,italy,Atalanta,Fiorentina,3.75,3.5,2.4,0-1,0-1,a,-1,18,14,6,5,12,9,1,3,0,0,8,18,1,7,32,26,4,0,8,0,1,1,0,2,1,23,16,6,6,17,10,1,4,0,0,10,22,4,7,11,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,3,1.0,home,3.0,1.0,5.874,3.27,0.415,0.344,1.0,2.27,3.874,0.344,0.915,0,1,0,1,1,1,1.562,4.0,0.938,0.267,0.0,0.267,0.0,2,0,26.667,1
vo4EBvDn/,2014-09-21,2015,SP1,spain,Cordoba,Sevilla,4.45,3.6,2.13,0-2,1-3,a,-2,7,13,1,6,6,7,4,2,0,0,8,21,6,4,20,29,6,0,10,0,1,2,0,0,0,9,15,3,8,6,7,6,2,0,0,10,24,7,4,11,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,,,,1.0,3.491,5.257,0.415,0.33,1.0,5.757,4.491,0.83,0.915,0,1,0,2,0,4,2.089,2.0,1.75,0.112,0.0,0.0,-0.0,0,-2,46.948,1
pO4ACKct/,2014-09-22,2015,SP1,spain,Getafe,Valencia,4.25,3.54,2.15,0-3,0-3,a,-3,7,7,4,3,3,4,5,3,0,1,19,14,3,1,14,33,8,1,4,0,2,1,0,0,3,12,7,5,3,7,4,6,3,0,1,20,17,6,1,7,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,3,,,,1.0,3.991,3.757,0.415,0.83,1.0,3.757,4.491,0.83,0.415,0,1,0,3,0,9,1.977,3.5,2.929,0.0,0.0,-0.0,-0.0,0,2,46.512,1
8vy4MeR4/,2014-09-23,2015,SP1,spain,Celta Vigo,Deportivo La Coruna,1.76,4.05,6.35,2-1,2-1,h,1,10,4,4,2,6,2,3,3,0,0,12,12,12,3,14,24,6,0,15,1,1,0,1,1,1,11,5,4,3,7,2,3,3,0,0,13,14,13,4,17,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,0,0,1,0,1,0,1,1,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,2,0.0,away,1.0,2.0,4.994,5.505,0.944,1.553,2.0,4.838,4.994,0.553,0.277,1,0,0,1,1,1,0.277,0.933,2.143,0.0,0.157,0.0,0.0,2,1,15.748,1
CQdXWall/,2014-09-23,2015,F1,france,Stade Rennes,Toulouse,2.66,3.46,3.15,0-3,0-3,a,-3,11,8,3,5,8,2,3,2,0,0,12,5,6,5,19,17,5,0,11,0,2,0,1,1,1,16,9,4,5,12,3,3,3,0,0,14,7,6,6,12,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,,,,2.0,4.453,2.373,0.256,0.208,3.0,4.03,5.84,0.906,0.442,0,1,0,3,0,9,0.844,1.727,1.158,0.0,0.0,0.0,0.0,0,1,31.746,1
Gfe30tuN/,2014-09-23,2015,I1,italy,Empoli,AC Milan,4.5,3.6,2.1,2-2,2-2,d,0,12,12,6,5,6,7,1,3,0,0,10,18,3,2,24,28,4,0,5,0,0,2,0,1,3,13,15,6,6,7,9,3,3,1,0,13,20,3,5,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,3,,,,1.0,6.874,2.27,0.415,0.344,1.0,4.27,5.374,0.344,0.415,0,0,1,0,1,0,2.143,4.8,1.333,0.318,0.682,0.318,0.0,0,1,47.619,1
YZcTXuZs/,2014-09-23,2015,F1,france,Stade de Reims,Marseille,4.55,3.5,2.15,0-5,0-5,a,-5,10,19,3,10,7,9,1,1,0,0,12,10,3,6,29,22,2,0,9,0,5,0,0,1,0,10,21,3,11,7,10,1,1,0,0,15,13,3,6,9,2,3,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,,,,3.0,3.59,4.28,0.442,0.656,3.0,4.28,3.84,0.906,0.192,0,1,0,5,0,25,2.116,3.222,0.828,0.0,0.0,-0.0,-0.0,0,0,46.512,0
b9suRNre/,2014-09-23,2015,D1,germany,Werder Bremen,Schalke 04,3.06,3.73,2.6,0-2,0-3,a,-2,11,8,4,2,7,6,3,3,0,0,13,13,5,4,19,26,6,0,9,0,3,5,0,0,1,12,11,4,4,8,7,4,3,0,0,14,15,6,5,11,2,1,1,0,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,2,,,,1.0,5.654,5.097,1.359,0.792,2.0,3.065,5.103,0.528,0.573,0,1,0,2,0,4,1.177,2.111,1.684,0.163,0.0,-0.326,-0.0,0,-4,38.462,1
j3h5XP5R/,2014-09-23,2015,D1,germany,TSG Hoffenheim,SC Freiburg,1.8,4.1,5.25,2-3,3-3,a,-1,12,6,4,4,8,2,2,3,0,0,15,12,4,2,18,27,5,0,6,1,1,3,0,0,1,18,6,8,4,10,2,3,3,0,1,18,14,4,3,7,0,1,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,1.0,home,0.0,2.0,5.436,4.731,0.906,1.195,2.0,4.731,4.103,1.195,0.239,0,1,0,1,1,1,0.343,3.0,1.778,0.556,0.0,0.0,-0.0,0,-2,55.556,1
nBely862/,2014-09-23,2015,D1,germany,Bayern Munich,SC Paderborn,1.24,10.5,28.0,3-0,4-0,h,3,21,6,6,2,15,4,0,0,0,0,8,6,6,3,27,14,0,0,9,0,0,1,0,1,0,25,6,9,2,16,4,0,0,0,0,8,7,9,3,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,3,,,,2.0,5.436,3.731,0.906,0.528,1.0,3.597,6.654,0.292,0.859,1,0,0,3,0,9,0.044,3.0,0.519,0.0,0.0,0.0,0.0,0,-1,3.571,1
nVZ7LFtB/,2014-09-23,2015,SP1,spain,Real Madrid,Elche,1.18,13.09,38.33,4-1,5-1,h,3,18,9,10,3,8,6,2,1,0,0,12,12,8,2,27,24,3,0,10,0,1,0,0,0,0,23,10,12,3,11,7,2,1,0,0,14,12,8,2,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,0,,,,2.0,5.661,4.505,0.277,0.553,2.0,3.505,4.994,0.553,0.277,1,0,0,3,0,9,0.031,2.7,1.0,0.0,0.0,0.0,-0.0,0,0,2.609,0
tYWqQsb1/,2014-09-23,2015,D1,germany,Eintracht Frankfurt,Mainz,2.5,3.7,3.2,1-2,2-2,a,-1,13,4,7,4,6,0,3,2,0,0,15,20,8,2,17,35,5,0,10,0,0,3,1,1,1,16,5,8,5,8,0,3,3,0,0,15,24,9,3,12,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,2,1.0,home,1.0,2.0,4.769,5.065,0.906,1.195,2.0,2.731,4.436,0.195,0.239,0,1,0,1,1,1,0.781,1.7,2.353,0.4,0.0,0.8,0.0,2,-2,40.0,1
0EXeOHdh/,2014-09-24,2015,SP1,spain,Sevilla,Real Sociedad,1.87,4.2,5.1,1-0,1-0,h,1,12,8,5,1,7,7,6,2,0,0,9,3,6,4,20,12,8,0,10,0,0,2,1,2,1,19,8,8,1,11,7,6,2,0,0,11,5,11,4,15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,2,0,0,0,1,0,1,0,5,0,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,5,0.0,away,0.0,2.0,5.661,4.171,0.277,0.887,2.0,6.171,5.327,1.887,0.944,1,0,0,1,1,1,0.367,2.0,1.0,0.0,0.196,0.0,0.196,3,-1,19.608,1
0EahzSL8/,2014-09-24,2015,D1,germany,Borussia Dortmund,VfB Stuttgart,1.5,5.6,9.11,1-2,2-2,a,-1,20,8,6,4,14,4,1,1,0,0,6,7,5,4,28,13,2,0,9,0,1,0,3,4,0,25,10,8,5,17,5,2,2,0,0,10,9,5,4,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,0,1.0,home,0.0,2.0,5.436,4.398,1.906,0.862,2.0,3.731,4.436,1.195,0.239,0,1,0,1,1,1,0.165,3.111,0.536,0.667,0.0,4.002,0.0,7,0,66.667,0
2iDUG1P3/,2014-09-24,2015,I1,italy,Napoli,Palermo,1.5,4.8,8.7,3-3,3-3,d,0,15,10,8,6,7,4,1,3,0,0,10,8,4,4,25,18,4,0,8,0,0,2,0,0,0,17,10,8,6,9,4,1,4,0,0,10,9,5,4,9,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,,,,1.0,10.374,3.27,0.915,0.844,1.0,4.77,7.874,2.344,1.915,0,0,1,0,1,0,0.172,3.125,0.88,0.853,0.147,0.0,0.0,0,-2,11.494,1
40kEqIGd/,2014-09-24,2015,F1,france,Evian Thonon Gaillard,Lens,2.3,3.4,4.45,2-1,2-1,h,1,14,8,3,4,11,4,0,0,0,0,6,10,4,2,22,16,0,0,6,0,0,2,2,1,1,14,9,3,4,11,5,0,0,0,0,7,14,4,2,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,0.0,away,0.0,3.0,5.09,3.28,1.692,0.406,3.0,2.28,5.34,0.406,0.692,1,0,0,1,1,1,0.517,3.667,0.727,0.0,0.225,0.0,0.225,3,-1,22.472,0
46EY27Qq/,2014-09-24,2015,SP1,spain,Rayo Vallecano,Athletic Bilbao,3.25,3.6,2.48,1-1,2-1,d,0,11,6,2,3,9,3,1,1,0,0,13,14,1,1,17,27,2,0,2,1,0,0,0,0,1,15,8,5,3,10,5,2,2,0,0,15,16,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,,,,2.0,4.661,4.505,0.277,0.553,2.0,3.171,5.327,0.553,0.277,0,0,1,0,1,0,1.31,8.5,1.706,0.433,0.567,0.0,-0.567,0,1,40.323,1
8YFfhAKd/,2014-09-24,2015,F1,france,Guingamp,Metz,2.3,3.2,4.05,0-1,0-1,a,-1,11,7,2,3,9,4,0,2,0,0,6,22,6,8,18,28,2,0,14,1,0,1,1,1,1,13,9,2,4,11,5,1,4,0,1,9,25,7,8,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,1.0,home,1.0,3.0,3.84,4.78,0.192,0.906,3.0,3.78,6.59,1.156,0.942,0,1,0,1,1,1,0.568,1.286,1.667,0.435,0.0,0.435,0.0,2,0,43.478,1
AHGxFufG/,2014-09-24,2015,I1,italy,Sampdoria,Chievo Verona,2.01,3.45,5.24,2-0,2-1,h,2,15,4,4,2,11,2,1,2,0,0,15,19,5,1,19,34,3,0,6,1,1,1,0,1,0,16,5,4,3,12,2,1,3,0,0,21,24,6,1,7,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,,,,1.0,4.374,4.77,0.415,0.344,1.0,3.27,10.374,0.844,0.915,1,0,0,2,0,4,0.384,3.167,1.947,0.0,0.095,0.0,-0.19,0,-1,19.084,1
CWHt1oed/,2014-09-24,2015,SP1,spain,Malaga,Barcelona,11.0,5.84,1.45,0-0,0-0,d,0,6,8,2,0,4,8,1,1,0,0,14,9,2,6,14,23,2,0,8,1,3,1,0,1,2,6,10,2,0,4,10,2,2,0,0,15,11,2,8,10,2,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,2,,,,2.0,10.327,3.171,0.944,0.553,2.0,6.505,3.994,0.553,0.61,0,0,1,0,1,0,7.586,1.75,1.786,0.116,0.884,-0.232,-0.884,0,1,68.966,1
EHy0NyCb/,2014-09-24,2015,SP1,spain,Almeria,Atletico Madrid,7.1,4.0,1.76,0-1,0-1,a,-1,4,17,1,7,3,10,1,5,0,0,10,14,1,10,21,24,6,0,11,1,1,3,0,1,1,6,19,1,9,5,10,3,6,0,0,13,16,2,10,12,0,1,0,1,0,0,0,1,0,0,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,1.0,home,1.0,2.0,8.327,4.505,0.61,0.553,2.0,4.171,3.994,0.553,0.277,0,1,0,1,1,1,4.034,1.909,1.429,0.141,0.0,0.141,-0.0,1,-2,14.085,1
